high,low,last,instrument_name,bid_price,ask_price,open_interest,mark_price,creation_timestamp,price_change,interest_rate,volume,mark_iv,underlying_price,underlying_index,estimated_delivery_price,base_currency,quote_currency,volume_usd,mid_price,expiry,strike,option_type,T,implied_r
0.1065,0.095,0.098,ETH-27MAR26-3400-C,0.099,0.101,13486.0,0.099655,1763777713880,-7.9812,0.0,524.0,73.8,2789.74,ETH-27MAR26,2758.38,ETH,ETH,140813.83,0.1,2026-03-27,3400.0,C,0.34223134839151265,-0.007209231024227313
,,,ETH-25SEP26-7000-P,1.383,1.6875,0.0,1.515122,1763777713880,,0.0,0.0,77.66,2842.28,ETH-25SEP26,2758.38,ETH,ETH,0.0,1.53525,2026-09-25,7000.0,P,0.840520191649555,3.271701158276103e-05
0.003,0.003,0.003,ETH-26DEC25-4900-C,0.0024,0.0029,6643.0,0.002572,1763777713880,0.0,0.0,1.0,90.22,2766.06,ETH-26DEC25,2758.38,ETH,ETH,8.51,0.00265,2025-12-26,4900.0,C,0.09308692676249145,-0.29023860625361425
,,,ETH-12DEC25-2200-C,0.212,0.23,0.0,0.217895,1763777713880,,0.0,0.0,91.21,2763.186666666667,SYN.ETH-12DEC25,2758.38,ETH,ETH,0.0,0.221,2025-12-12,2200.0,C,0.05475701574264202,-0.01756780246534673
0.113,0.0935,0.1055,ETH-26DEC25-2700-C,0.1045,0.106,48.0,0.105141,1763777713880,4.4554,0.0,87.0,76.91,2766.06,ETH-26DEC25,2758.38,ETH,ETH,24573.73,0.10525,2025-12-26,2700.0,C,0.09308692676249145,-0.04395207672117777
0.033,0.033,0.033,ETH-26JUN26-6400-C,0.0345,0.0365,571.0,0.035478,1763777713880,0.0,0.0,1.0,78.62,2812.56,ETH-26JUN26,2758.38,ETH,ETH,87.37,0.0355,2026-06-26,6400.0,C,0.5913757700205339,-0.005837719026868977
0.296,0.296,0.296,ETH-12DEC25-3600-P,0.25,0.385,1.0,0.31138,1763777713880,0.0,0.0,1.0,81.58,2763.186666666667,SYN.ETH-12DEC25,2758.38,ETH,ETH,826.6,0.3175,2025-12-12,3600.0,P,0.05475701574264202,-0.018776123342084672
0.064,0.064,0.064,ETH-23NOV25-2925-P,0.058,0.0635,230.0,0.061102,1763777713880,0.0,0.0,12.0,62.52,2759.0383091049594,SYN.ETH-23NOV25,2758.38,ETH,ETH,2118.33,0.06075,2025-11-23,2925.0,P,0.0027378507871321013,-2.7088251938676655
0.021,0.015,0.0175,ETH-5DEC25-3150-C,0.016,0.017,543.0,0.016774,1763777713880,-7.8947,0.0,196.0,78.83,2761.3,ETH-5DEC25,2758.38,ETH,ETH,10210.82,0.0165,2025-12-05,3150.0,C,0.03559206023271732,-0.7166044404958489
0.2005,0.193,0.2005,ETH-27MAR26-2600-C,0.201,0.204,1018.0,0.202381,1763777713880,3.886,0.0,7.0,74.2,2789.74,ETH-27MAR26,2758.38,ETH,ETH,3716.88,0.2025,2026-03-27,2600.0,C,0.34223134839151265,-0.003633581020535505
,,1.307,ETH-26DEC25-7000-P,1.521,1.539,230.0,1.53069,1763777713880,,0.0,0.0,108.79,2766.06,ETH-26DEC25,2758.38,ETH,ETH,0.0,1.53,2025-12-26,7000.0,P,0.09308692676249145,0.0027098365302466896
0.0013,0.0008,0.0008,ETH-28NOV25-3700-C,0.0005,0.0008,13964.0,0.000627,1763777713880,-27.2727,0.0,172.0,99.41,2759.61,ETH-28NOV25,2758.38,ETH,ETH,571.21,0.00065,2025-11-28,3700.0,C,0.01642710472279261,-9.445142304884252
0.091,0.0804,0.0864,ETH-26JUN26-4400-C,0.0865,0.089,2673.0,0.087552,1763777713880,1.0526,0.0,2915.0,74.66,2812.56,ETH-26JUN26,2758.38,ETH,ETH,668424.37,0.08775,2026-06-26,4400.0,C,0.5913757700205339,-0.0035587512265335443
0.01,0.0024,0.0055,ETH-23NOV25-2925-C,0.0007,0.0011,101.0,0.000861,1763777713880,-45.0,0.0,65.0,62.52,2759.0383091049594,SYN.ETH-23NOV25,2758.38,ETH,ETH,874.0,0.0009,2025-11-23,2925.0,C,0.0027378507871321013,
,,0.145,ETH-5DEC25-3550-P,0.231,0.36,64.0,0.289892,1763777713880,,0.0,0.0,83.45,2761.3,ETH-5DEC25,2758.38,ETH,ETH,0.0,0.2955,2025-12-05,3550.0,P,0.03559206023271732,-0.008307420940657078
0.092,0.059,0.0595,ETH-12DEC25-2700-P,0.063,0.064,4661.0,0.063457,1763777713880,-0.8333,0.0,1261.0,80.11,2763.186666666667,SYN.ETH-12DEC25,2758.38,ETH,ETH,236168.81,0.0635,2025-12-12,2700.0,P,0.05475701574264202,-0.1470080832423357
0.0225,0.007,0.0085,ETH-28NOV25-2400-P,0.0085,0.0095,2842.0,0.009018,1763777713880,21.4286,0.0,2505.0,100.51,2759.8,ETH-28NOV25,2758.38,ETH,ETH,81896.5,0.009,2025-11-28,2400.0,P,0.01642710472279261,-3.6730169624742848
0.1273,0.1185,0.1225,ETH-27MAR26-3200-C,0.118,0.12,8875.0,0.119012,1763777713880,0.0,0.0,242.0,73.71,2789.56,ETH-27MAR26,2758.38,ETH,ETH,79544.05,0.119,2026-03-27,3200.0,C,0.34223134839151265,-0.006621552080386228
,,,ETH-26JUN26-8000-P,1.729,2.035,0.0,1.865009,1763777713880,,0.0,0.0,81.82,2812.56,ETH-26JUN26,2758.38,ETH,ETH,0.0,1.882,2026-06-26,8000.0,P,0.5913757700205339,-7.947486093110969e-05
0.026,0.0245,0.0255,ETH-30JAN26-4100-C,0.023,0.0245,1453.0,0.023622,1763777713880,-1.9231,0.0,33.0,76.26,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,2389.17,0.02375,2026-01-30,4100.0,C,0.188911704312115,-0.03442979893898893
,,0.2315,ETH-30JAN26-3600-P,0.3345,0.347,621.0,0.340911,1763777713880,,0.0,0.0,74.37,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,0.0,0.34075,2026-01-30,3600.0,P,0.188911704312115,-0.004842342738050761
,,,ETH-26DEC25-5900-P,1.04,1.2395,0.0,1.133749,1763777713880,,0.0,0.0,101.44,2766.24,ETH-26DEC25,2758.38,ETH,ETH,0.0,1.13975,2025-12-26,5900.0,P,0.09308692676249145,0.0015579701851572072
0.0315,0.0043,0.0043,ETH-23NOV25-2675-P,0.005,0.0055,63.0,0.005293,1763777713880,-84.6429,0.0,65.0,70.47,2759.7362588352985,SYN.ETH-23NOV25,2758.38,ETH,ETH,2353.85,0.00525,2025-11-23,2675.0,P,0.0027378507871321013,
0.0655,0.05,0.0655,ETH-5DEC25-2750-C,0.0625,0.0635,232.0,0.062928,1763777713880,3.1496,0.0,291.0,80.29,2761.53,ETH-5DEC25,2758.38,ETH,ETH,48401.51,0.063,2025-12-05,2750.0,C,0.03559206023271732,-0.2564798714839286
0.038,0.0325,0.0375,ETH-24NOV25-2675-C,0.0405,0.0455,313.0,0.042073,1763777713880,15.3846,0.0,313.0,77.41,2759.2386472839676,SYN.ETH-24NOV25,2758.38,ETH,ETH,29528.9,0.043,2025-11-24,2675.0,C,0.0054757015742642025,-4.799146408037636
0.174,0.174,0.174,ETH-30JAN26-2500-C,0.18,0.1825,138.0,0.180741,1763777713880,0.0,0.0,138.0,76.07,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,64698.17,0.18125,2026-01-30,2500.0,C,0.188911704312115,-0.0056294954693372245
0.05,0.048,0.048,ETH-26JUN26-5600-C,0.048,0.0505,1147.0,0.049124,1763777713880,-4.0,0.0,4.0,76.95,2812.38,ETH-26JUN26,2758.38,ETH,ETH,534.78,0.04925,2026-06-26,5600.0,C,0.5913757700205339,-0.005149697186126848
0.025,0.008,0.0115,ETH-23NOV25-2775-C,0.011,0.012,700.0,0.011541,1763777713880,-46.5116,0.0,712.0,61.27,2759.7362588352985,SYN.ETH-23NOV25,2758.38,ETH,ETH,28406.88,0.0115,2025-11-23,2775.0,C,0.0027378507871321013,
0.0125,0.0125,0.0125,ETH-27MAR26-6400-C,0.012,0.013,2503.0,0.012472,1763777713880,0.0,0.0,180.0,82.43,2789.74,ETH-27MAR26,2758.38,ETH,ETH,6084.65,0.0125,2026-03-27,6400.0,C,0.34223134839151265,-0.020349212993743853
,,,ETH-26JUN26-10000-P,2.4045,2.7635,0.0,2.567446,1763777713880,,0.0,0.0,85.18,2812.38,ETH-26JUN26,2758.38,ETH,ETH,0.0,2.584,2026-06-26,10000.0,P,0.5913757700205339,0.00010718381289940414
0.043,0.023,0.034,ETH-28NOV25-2850-C,0.028,0.029,801.0,0.028342,1763777713880,-20.9302,0.0,887.0,80.54,2759.61,ETH-28NOV25,2758.38,ETH,ETH,89029.6,0.0285,2025-11-28,2850.0,C,0.01642710472279261,-1.8783431032928268
0.0755,0.0435,0.049,ETH-26DEC25-2500-P,0.0505,0.052,26374.0,0.051302,1763777713880,11.3636,0.0,13059.0,78.95,2766.24,ETH-26DEC25,2758.38,ETH,ETH,1944264.85,0.05125,2025-12-26,2500.0,P,0.09308692676249145,-0.05962280800852817
,,,ETH-28NOV25-2500-C,0.107,0.1105,0.0,0.108181,1763777713880,,0.0,0.0,94.13,2759.61,ETH-28NOV25,2758.38,ETH,ETH,0.0,0.10875,2025-11-28,2500.0,C,0.01642710472279261,-0.43572039196564283
0.0975,0.0785,0.0895,ETH-26DEC25-2800-C,0.0865,0.0885,8406.0,0.087551,1763777713880,-8.2051,0.0,431.0,76.22,2766.24,ETH-26DEC25,2758.38,ETH,ETH,99165.3,0.0875,2025-12-26,2800.0,C,0.09308692676249145,-0.048878415377901004
,,1.9,ETH-27MAR26-12000-P,3.1145,3.5145,21.0,3.30293,1763777713880,,0.0,0.0,96.95,2789.56,ETH-27MAR26,2758.38,ETH,ETH,0.0,3.3145,2026-03-27,12000.0,P,0.34223134839151265,0.0005665755251666972
,,0.2265,ETH-26DEC25-5400-P,0.9475,0.9605,675.0,0.953559,1763777713881,,0.0,0.0,96.22,2766.06,ETH-26DEC25,2758.38,ETH,ETH,0.0,0.954,2025-12-26,5400.0,P,0.09308692676249145,0.0029325108805591644
0.0305,0.017,0.017,ETH-23NOV25-2725-C,0.021,0.023,82.0,0.021872,1763777713881,-19.0476,0.0,623.0,64.72,2759.0383091049594,SYN.ETH-23NOV25,2758.38,ETH,ETH,46978.8,0.022,2025-11-23,2725.0,C,0.0027378507871321013,
0.208,0.1685,0.171,ETH-27MAR26-2800-P,0.172,0.175,2719.0,0.173598,1763777713881,1.4837,0.0,451.0,73.96,2789.74,ETH-27MAR26,2758.38,ETH,ETH,234839.38,0.1735,2026-03-27,2800.0,P,0.34223134839151265,-0.0027737313419745908
0.1265,0.0755,0.1005,ETH-12DEC25-2850-P,0.091,0.093,154.0,0.091908,1763777713881,33.1126,0.0,236.0,78.82,2763.8999999999996,SYN.ETH-12DEC25,2758.38,ETH,ETH,63186.65,0.092,2025-12-12,2850.0,P,0.05475701574264202,-0.13643072798065403
0.1725,0.1725,0.1725,ETH-25SEP26-3800-C,0.1645,0.169,539.0,0.166485,1763777713881,0.0,0.0,10.0,73.38,2842.1,ETH-25SEP26,2758.38,ETH,ETH,4841.42,0.16675,2026-09-25,3800.0,C,0.840520191649555,-0.0017125984399656705
0.303,0.2635,0.265,ETH-26JUN26-3000-P,0.263,0.268,11739.0,0.265395,1763777713881,0.5693,0.0,6629.0,73.66,2812.56,ETH-26JUN26,2758.38,ETH,ETH,5077854.58,0.2655,2026-06-26,3000.0,P,0.5913757700205339,-0.0012295725559033019
,,0.387,ETH-26DEC25-5800-P,1.09,1.105,100.0,1.097707,1763777713881,,0.0,0.0,100.63,2766.06,ETH-26DEC25,2758.38,ETH,ETH,0.0,1.0975,2025-12-26,5800.0,P,0.09308692676249145,0.0028838140004196857
0.042,0.042,0.042,ETH-25NOV25-2825-P,0.0405,0.044,17.0,0.042841,1763777713881,0.0,0.0,17.0,77.3,2759.438985462976,SYN.ETH-25NOV25,2758.38,ETH,ETH,1972.8,0.04225,2025-11-25,2825.0,P,0.008213552361396304,-3.208684083973465
0.097,0.097,0.097,ETH-24NOV25-2500-C,0.087,0.1125,2.0,0.09699,1763777713881,0.0,0.0,2.0,95.45,2759.2386472839676,SYN.ETH-24NOV25,2758.38,ETH,ETH,532.36,0.09975,2025-11-24,2500.0,C,0.0054757015742642025,-1.0498597329291182
0.073,0.0665,0.0725,ETH-30JAN26-3200-C,0.0735,0.075,405.0,0.074376,1763777713881,-0.6849,0.0,7.0,73.99,2776.2661538461534,SYN.ETH-30JAN26,2758.38,ETH,ETH,1366.92,0.07425,2026-01-30,3200.0,C,0.188911704312115,-0.009861662658583804
,,0.0024,ETH-27MAR26-12000-C,0.0016,0.0022,2686.0,0.00184,1763777713881,,0.0,0.0,96.95,2789.74,ETH-27MAR26,2758.38,ETH,ETH,0.0,0.0019,2026-03-27,12000.0,C,0.34223134839151265,-0.0360900275148757
0.3615,0.3045,0.347,ETH-26JUN26-3200-P,0.3055,0.316,1136.0,0.313274,1763777713881,13.9573,0.0,168.0,73.61,2812.56,ETH-26JUN26,2758.38,ETH,ETH,152728.57,0.31075,2026-06-26,3200.0,P,0.5913757700205339,-0.0011247343685580483
0.0105,0.0075,0.0075,ETH-12DEC25-2000-P,0.007,0.008,370.0,0.007541,1763777713881,-11.7647,0.0,429.0,99.26,2763.186666666667,SYN.ETH-12DEC25,2758.38,ETH,ETH,10125.93,0.0075,2025-12-12,2000.0,P,0.05475701574264202,-0.48030000345816104
0.147,0.147,0.147,ETH-25SEP26-2200-P,0.1365,0.14,2008.0,0.138343,1763777713881,0.0,0.0,2.0,73.93,2842.28,ETH-25SEP26,2758.38,ETH,ETH,794.2,0.13825,2026-09-25,2200.0,P,0.840520191649555,-0.0010463044975583076
0.3725,0.3575,0.3575,ETH-25SEP26-3200-P,0.34,0.349,1239.0,0.346291,1763777713881,-4.0268,0.0,3.0,73.12,2842.28,ETH-25SEP26,2758.38,ETH,ETH,2952.51,0.3445,2026-09-25,3200.0,P,0.840520191649555,-0.0005032679500854787
0.748,0.748,0.748,ETH-27MAR26-4600-P,0.6735,0.695,341.0,0.686178,1763777713881,0.0,0.0,4.0,76.37,2789.74,ETH-27MAR26,2758.38,ETH,ETH,7966.44,0.68425,2026-03-27,4600.0,P,0.34223134839151265,-6.351738956108513e-05
,,,ETH-23NOV25-3300-P,,,0.0,0.196214,1763777713881,,0.0,0.0,107.92,2759.0383091049594,SYN.ETH-23NOV25,2758.38,ETH,ETH,0.0,,2025-11-23,3300.0,P,0.0027378507871321013,-0.24639726857134167
0.0865,0.078,0.08,ETH-12DEC25-2700-C,0.0855,0.087,465.0,0.086236,1763777713881,-3.6145,0.0,465.0,80.11,2763.186666666667,SYN.ETH-12DEC25,2758.38,ETH,ETH,99831.37,0.08625,2025-12-12,2700.0,C,0.05475701574264202,-0.08925654475699678
0.361,0.3465,0.361,ETH-28NOV25-3700-P,0.3375,0.3445,4608.0,0.341187,1763777713881,4.1847,0.0,34.0,99.41,2759.61,ETH-28NOV25,2758.38,ETH,ETH,32719.94,0.341,2025-11-28,3700.0,P,0.01642710472279261,0.02123823803293839
0.0175,0.0008,0.008,ETH-5DEC25-2200-P,0.008,0.009,1993.0,0.008644,1763777713881,6.6667,0.0,1233.0,96.95,2761.3,ETH-5DEC25,2758.38,ETH,ETH,33814.48,0.0085,2025-12-05,2200.0,P,0.03559206023271732,-0.9166853586069025
0.0285,0.0205,0.023,ETH-25NOV25-2800-C,0.022,0.023,41.0,0.022534,1763777713881,12.1951,0.0,43.0,77.5,2760.149755301179,SYN.ETH-25NOV25,2758.38,ETH,ETH,2979.23,0.0225,2025-11-25,2800.0,C,0.008213552361396304,-5.246578621799717
0.365,0.363,0.365,ETH-26JUN26-2000-C,0.3705,0.374,139.0,0.372066,1763777713881,0.551,0.0,2.0,75.78,2812.38,ETH-26JUN26,2758.38,ETH,ETH,1962.87,0.37225,2026-06-26,2000.0,C,0.5913757700205339,-0.0007699121174224711
,,0.075,ETH-25SEP26-7200-C,0.0485,0.051,275.0,0.04965,1763777713881,,0.0,0.0,77.96,2842.1,ETH-25SEP26,2758.38,ETH,ETH,0.0,0.04975,2026-09-25,7200.0,C,0.840520191649555,-0.003502988046209088
0.0615,0.0255,0.0335,ETH-23NOV25-2850-P,0.034,0.038,173.0,0.036534,1763777713881,11.6667,0.0,174.0,60.67,2759.0383091049594,SYN.ETH-23NOV25,2758.38,ETH,ETH,17707.08,0.036,2025-11-23,2850.0,P,0.0027378507871321013,
0.0075,0.005,0.0055,ETH-5DEC25-3500-C,0.005,0.0055,774.0,0.005149,1763777713881,-26.6667,0.0,199.0,82.76,2761.53,ETH-5DEC25,2758.38,ETH,ETH,3434.47,0.00525,2025-12-05,3500.0,C,0.03559206023271732,-1.191830578020838
0.595,0.595,0.595,ETH-26DEC25-4400-P,0.5895,0.6005,6368.0,0.595233,1763777713881,0.0,0.0,4.0,84.7,2766.24,ETH-26DEC25,2758.38,ETH,ETH,6561.26,0.595,2025-12-26,4400.0,P,0.09308692676249145,0.000794508954589271
0.0028,0.0013,0.0013,ETH-24NOV25-3100-C,0.0006,0.0008,168.0,0.000679,1763777713881,-53.5714,0.0,166.0,77.55,2759.2386472839676,SYN.ETH-24NOV25,2758.38,ETH,ETH,784.53,0.0007,2025-11-24,3100.0,C,0.0054757015742642025,
,,0.1185,ETH-5DEC25-3300-P,0.2015,0.2085,337.0,0.204839,1763777713881,,0.0,0.0,79.81,2761.53,ETH-5DEC25,2758.38,ETH,ETH,0.0,0.205,2025-12-05,3300.0,P,0.03559206023271732,-0.04235746190150414
0.007,0.006,0.0065,ETH-30JAN26-5500-C,0.006,0.007,1210.0,0.00635,1763777713881,-7.1429,0.0,44.0,84.64,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,779.2,0.0065,2026-01-30,5500.0,C,0.188911704312115,-0.058165853183674406
,,0.4293,ETH-26JUN26-4600-P,0.616,0.845,3360.0,0.714363,1763777713881,,0.0,0.0,74.99,2812.38,ETH-26JUN26,2758.38,ETH,ETH,0.0,0.7305,2026-06-26,4600.0,P,0.5913757700205339,-0.00020684980881493348
0.0555,0.0555,0.0555,ETH-25SEP26-6600-C,0.0575,0.0605,330.0,0.058911,1763777713881,0.0,0.0,1.0,77.03,2842.28,ETH-25SEP26,2758.38,ETH,ETH,148.79,0.059,2026-09-25,6600.0,C,0.840520191649555,-0.0033598883744044056
0.0115,0.01,0.0115,ETH-26JUN26-1000-P,0.01,0.011,2382.0,0.010606,1763777713881,15.0,0.0,106.0,87.86,2812.38,ETH-26JUN26,2758.38,ETH,ETH,3269.42,0.0105,2026-06-26,1000.0,P,0.5913757700205339,-0.006527820602660498
0.1214,0.0575,0.0694,ETH-28NOV25-2900-P,0.0705,0.074,6760.0,0.073077,1763777713881,14.7107,0.0,7281.0,80.56,2759.8,ETH-28NOV25,2758.38,ETH,ETH,1661355.36,0.07225,2025-11-28,2900.0,P,0.01642710472279261,-0.5792357162200471
0.039,0.033,0.0345,ETH-26JUN26-1500-P,0.033,0.0355,5718.0,0.034435,1763777713881,4.5455,0.0,443.0,79.61,2812.56,ETH-26JUN26,2758.38,ETH,ETH,41795.45,0.03425,2026-06-26,1500.0,P,0.5913757700205339,-0.004597294441317123
,,,ETH-24NOV25-2650-C,0.047,0.055,0.0,0.049079,1763777713881,,0.0,0.0,79.69,2759.2386472839676,SYN.ETH-24NOV25,2758.38,ETH,ETH,0.0,0.051,2025-11-24,2650.0,C,0.0054757015742642025,-3.844924154909198
,,0.355,ETH-30JAN26-4000-P,0.4585,0.4745,919.0,0.467865,1763777713881,,0.0,0.0,75.8,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,0.0,0.4665,2026-01-30,4000.0,P,0.188911704312115,-0.0033306008767006886
0.0305,0.0235,0.026,ETH-26DEC25-3400-C,0.0255,0.0265,9059.0,0.026099,1763777713881,-14.7541,0.0,692.0,75.57,2766.06,ETH-26DEC25,2758.38,ETH,ETH,50312.48,0.026,2025-12-26,3400.0,C,0.09308692676249145,-0.12189726887735995
,,,ETH-5DEC25-4200-P,,,0.0,0.521884,1763777713881,,0.0,0.0,98.17,2761.53,ETH-5DEC25,2758.38,ETH,ETH,0.0,,2025-12-05,4200.0,P,0.03559206023271732,-0.003353573661041406
0.0006,0.0001,0.0001,ETH-23NOV25-3300-C,,0.0001,565.0,4.4e-05,1763777713881,-66.6667,0.0,497.0,107.92,2759.0383091049594,SYN.ETH-23NOV25,2758.38,ETH,ETH,784.53,,2025-11-23,3300.0,C,0.0027378507871321013,
,,,ETH-27MAR26-6400-P,1.1985,1.439,0.0,1.306387,1763777713881,,0.0,0.0,82.43,2789.74,ETH-27MAR26,2758.38,ETH,ETH,0.0,1.31875,2026-03-27,6400.0,P,0.34223134839151265,0.0002662540917775231
,,,ETH-26JUN26-5600-P,0.931,1.1825,0.0,1.040192,1763777713881,,0.0,0.0,76.95,2812.56,ETH-26JUN26,2758.38,ETH,ETH,0.0,1.05675,2026-06-26,5600.0,P,0.5913757700205339,-0.00022685828758551652
0.0365,0.0365,0.0365,ETH-26JUN26-6500-C,0.0335,0.0355,37533.0,0.034201,1763777713881,0.0,0.0,25.0,78.85,2812.56,ETH-26JUN26,2758.38,ETH,ETH,2562.62,0.0345,2026-06-26,6500.0,C,0.5913757700205339,-0.006022988681456717
0.179,0.174,0.175,ETH-25SEP26-2400-P,0.171,0.175,100.0,0.17299,1763777713881,-2.2346,0.0,4.0,73.52,2842.1,ETH-25SEP26,2758.38,ETH,ETH,1931.93,0.173,2026-09-25,2400.0,P,0.840520191649555,-0.0005946036289027284
0.093,0.093,0.093,ETH-12DEC25-2650-C,0.0955,0.0975,12.0,0.0964,1763777713881,0.0,0.0,12.0,80.74,2763.186666666667,SYN.ETH-12DEC25,2758.38,ETH,ETH,3037.07,0.0965,2025-12-12,2650.0,C,0.05475701574264202,-0.0769524121747596
0.028,0.02,0.0235,ETH-5DEC25-3050-C,0.023,0.024,273.0,0.023983,1763777713881,2.1739,0.0,55.0,78.8,2761.3,ETH-5DEC25,2758.38,ETH,ETH,3436.01,0.0235,2025-12-05,3050.0,C,0.03559206023271732,-0.586969737931426
0.0115,0.0115,0.0115,ETH-25SEP26-15000-C,0.0105,0.012,360.0,0.011213,1763777713881,0.0,0.0,12.0,86.51,2842.28,ETH-25SEP26,2758.38,ETH,ETH,374.05,0.01125,2026-09-25,15000.0,C,0.840520191649555,-0.006427164569227082
,,0.1025,ETH-25SEP26-5600-C,0.08,0.0825,902.0,0.081205,1763777713881,,0.0,0.0,75.5,2842.28,ETH-25SEP26,2758.38,ETH,ETH,0.0,0.08125,2026-09-25,5600.0,C,0.840520191649555,-0.002859707447687182
,,2.1543,ETH-26JUN26-14000-P,3.763,4.2365,0.0,3.982943,1763777713881,,0.0,0.0,90.32,2812.56,ETH-26JUN26,2758.38,ETH,ETH,0.0,3.99975,2026-06-26,14000.0,P,0.5913757700205339,-1.572711247411176e-05
0.3295,0.302,0.302,ETH-25SEP26-3000-P,0.2945,0.3015,3242.0,0.298484,1763777713881,-2.4233,0.0,130.0,73.11,2842.28,ETH-25SEP26,2758.38,ETH,ETH,111625.45,0.298,2026-09-25,3000.0,P,0.840520191649555,-0.0005427620651652774
,,0.0013,ETH-27MAR26-14000-C,0.001,0.0016,5315.0,0.001214,1763777713881,,0.0,0.0,100.78,2789.74,ETH-27MAR26,2758.38,ETH,ETH,0.0,0.0013,2026-03-27,14000.0,C,0.34223134839151265,-0.03745231956329128
0.1791,0.1173,0.1578,ETH-5DEC25-3100-P,0.1385,0.146,2951.0,0.142671,1763777713881,29.1326,0.0,2598.0,78.81,2761.53,ETH-5DEC25,2758.38,ETH,ETH,1037852.92,0.14225,2025-12-05,3100.0,P,0.03559206023271732,-0.08714498292137522
0.0005,0.0002,0.0003,ETH-28NOV25-4300-C,0.0001,0.0003,4494.0,0.000177,1763777713881,50.0,0.0,681.0,123.06,2759.61,ETH-28NOV25,2758.38,ETH,ETH,408.0,0.0002,2025-11-28,4300.0,C,0.01642710472279261,
0.101,0.095,0.1,ETH-25SEP26-5000-C,0.0995,0.103,1334.0,0.10094,1763777713881,5.2632,0.0,11.0,74.64,2842.1,ETH-25SEP26,2758.38,ETH,ETH,2925.67,0.10125,2026-09-25,5000.0,C,0.840520191649555,-0.002613313321468463
,,0.19,ETH-26DEC25-5300-P,0.834,1.015,12.0,0.917553,1763777713881,,0.0,0.0,95.05,2766.06,ETH-26DEC25,2758.38,ETH,ETH,0.0,0.9245,2025-12-26,5300.0,P,0.09308692676249145,0.0029591824213586475
,,0.002,ETH-27MAR26-13000-C,0.0013,0.0018,5151.0,0.001482,1763777713881,,0.0,0.0,98.95,2789.56,ETH-27MAR26,2758.38,ETH,ETH,0.0,0.00155,2026-03-27,13000.0,C,0.34223134839151265,-0.03921306812290897
,,0.0256,ETH-25SEP26-11000-C,0.02,0.0225,1623.0,0.021172,1763777713881,,0.0,0.0,82.81,2842.1,ETH-25SEP26,2758.38,ETH,ETH,0.0,0.02125,2026-09-25,11000.0,C,0.840520191649555,-0.0048161573020126846
0.01,0.008,0.009,ETH-26DEC25-4000-C,0.008,0.009,62355.0,0.008521,1763777713881,-10.0,0.0,674.0,80.06,2766.06,ETH-26DEC25,2758.38,ETH,ETH,17482.74,0.0085,2025-12-26,4000.0,C,0.09308692676249145,-0.19675998276238618
0.1415,0.1335,0.141,ETH-30JAN26-2700-C,0.141,0.1435,448.0,0.142065,1763777713881,2.9197,0.0,454.0,75.04,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,169555.57,0.14225,2026-01-30,2700.0,C,0.188911704312115,-0.008363319159062752
0.028,0.015,0.019,ETH-28NOV25-2950-C,0.0165,0.0175,1764.0,0.01736,1763777713881,-24.0,0.0,896.0,80.42,2759.61,ETH-28NOV25,2758.38,ETH,ETH,49779.83,0.017,2025-11-28,2950.0,C,0.01642710472279261,-2.6483951469065103
0.09,0.0675,0.07,ETH-12DEC25-2750-P,0.0715,0.073,444.0,0.072192,1763777713881,3.7037,0.0,541.0,79.62,2763.8999999999996,SYN.ETH-12DEC25,2758.38,ETH,ETH,119160.42,0.07225,2025-12-12,2750.0,P,0.05475701574264202,-0.16404957072331156
,,0.592,ETH-27MAR26-6000-P,1.063,1.294,1.0,1.165903,1763777713881,,0.0,0.0,81.03,2789.74,ETH-27MAR26,2758.38,ETH,ETH,0.0,1.1785,2026-03-27,6000.0,P,0.34223134839151265,0.00022541227212968302
0.0006,0.0003,0.0003,ETH-28NOV25-4100-C,0.0002,0.0004,10928.0,0.000283,1763777713881,0.0,0.0,573.0,116.95,2759.61,ETH-28NOV25,2758.38,ETH,ETH,640.07,0.0003,2025-11-28,4100.0,C,0.01642710472279261,
,,,ETH-25SEP26-10000-P,2.375,2.7535,0.0,2.543659,1763777713881,,0.0,0.0,81.65,2842.28,ETH-25SEP26,2758.38,ETH,ETH,0.0,2.56425,2026-09-25,10000.0,P,0.840520191649555,9.00665552844644e-05
,,0.5,ETH-28NOV25-4500-P,0.626,0.6335,4283.0,0.630584,1763777713881,,0.0,0.0,133.78,2759.8,ETH-28NOV25,2758.38,ETH,ETH,0.0,0.62975,2025-11-28,4500.0,P,0.01642710472279261,0.010477401438131483
0.0105,0.0026,0.0033,ETH-28NOV25-2200-P,0.0035,0.0039,5875.0,0.003746,1763777713881,26.9231,0.0,3125.0,114.28,2759.61,ETH-28NOV25,2758.38,ETH,ETH,51460.21,0.0037,2025-11-28,2200.0,P,0.01642710472279261,-5.340850042453564
